latitude,longitude,country_code
66.5,111.5,RU
67.5,111.5,RU
68.5,111.5,RU
69.5,111.5,RU
70.5,111.5,RU
71.5,111.5,RU
72.5,111.5,RU
73.5,111.5,RU
74.5,111.5,
75.5,111.5,RU
76.5,111.5,RU
-89.5,112.5,
-88.5,112.5,
-87.5,112.5,
-86.5,112.5,
-85.5,112.5,
-84.5,112.5,
-83.5,112.5,
-82.5,112.5,
-81.5,112.5,
-80.5,112.5,
-79.5,112.5,
-78.5,112.5,
-77.5,112.5,
-76.5,112.5,
-75.5,112.5,
-74.5,112.5,
-73.5,112.5,
-72.5,112.5,
-71.5,112.5,
-70.5,112.5,
-69.5,112.5,
-68.5,112.5,
-67.5,112.5,
-66.5,112.5,
-65.5,112.5,
-8.5,112.5,
-7.5,112.5,ID
-6.5,112.5,
-3.5,112.5,
-2.5,112.5,ID
-1.5,112.5,ID
-0.5,112.5,ID
0.5,112.5,ID
1.5,112.5,ID
2.5,112.5,MY
21.5,112.5,
22.5,112.5,CN
23.5,112.5,CN
24.5,112.5,CN
25.5,112.5,CN
26.5,112.5,CN
27.5,112.5,CN
28.5,112.5,CN
29.5,112.5,CN
30.5,112.5,CN
31.5,112.5,CN
32.5,112.5,CN
33.5,112.5,CN
34.5,112.5,CN
35.5,112.5,CN
36.5,112.5,CN
37.5,112.5,CN
38.5,112.5,CN
39.5,112.5,CN
40.5,112.5,CN
41.5,112.5,CN
42.5,112.5,CN
43.5,112.5,CN
44.5,112.5,CN
45.5,112.5,MN
46.5,112.5,MN
47.5,112.5,MN
48.5,112.5,MN
49.5,112.5,MN
50.5,112.5,RU
51.5,112.5,RU
52.5,112.5,RU
53.5,112.5,RU
54.5,112.5,RU
55.5,112.5,RU
56.5,112.5,RU
57.5,112.5,RU
58.5,112.5,RU
59.5,112.5,RU
60.5,112.5,RU
61.5,112.5,RU
62.5,112.5,RU
63.5,112.5,RU
64.5,112.5,RU
65.5,112.5,RU
66.5,112.5,RU
67.5,112.5,RU
68.5,112.5,RU
69.5,112.5,RU
70.5,112.5,RU
71.5,112.5,RU
72.5,112.5,RU
73.5,112.5,RU
74.5,112.5,RU
75.5,112.5,RU
76.5,112.5,RU
-89.5,113.5,
-88.5,113.5,
-87.5,113.5,
-86.5,113.5,
-85.5,113.5,
-84.5,113.5,
-83.5,113.5,
-82.5,113.5,
-81.5,113.5,
-80.5,113.5,
-79.5,113.5,
-78.5,113.5,
-77.5,113.5,
-76.5,113.5,
-75.5,113.5,
-74.5,113.5,
-73.5,113.5,
-72.5,113.5,
-71.5,113.5,
-70.5,113.5,
-69.5,113.5,
-68.5,113.5,
-67.5,113.5,
-66.5,113.5,
-65.5,113.5,
-26.5,113.5,AU
-25.5,113.5,
-24.5,113.5,AU
-23.5,113.5,
-22.5,113.5,
-8.5,113.5,
-7.5,113.5,
-6.5,113.5,
-3.5,113.5,
-2.5,113.5,ID
-1.5,113.5,ID
-0.5,113.5,ID
0.5,113.5,ID
1.5,113.5,MY
2.5,113.5,MY
3.5,113.5,MY
4.5,113.5,
22.5,113.5,CN
23.5,113.5,CN
24.5,113.5,CN
25.5,113.5,CN
26.5,113.5,CN
27.5,113.5,CN
28.5,113.5,CN
29.5,113.5,CN
30.5,113.5,CN
31.5,113.5,CN
32.5,113.5,CN
33.5,113.5,CN
34.5,113.5,CN
35.5,113.5,CN
36.5,113.5,CN
37.5,113.5,CN
38.5,113.5,CN
39.5,113.5,CN
40.5,113.5,CN
41.5,113.5,CN
42.5,113.5,CN
43.5,113.5,CN
44.5,113.5,CN
45.5,113.5,MN
46.5,113.5,MN
47.5,113.5,MN
48.5,113.5,MN
49.5,113.5,MN
50.5,113.5,RU
51.5,113.5,RU
52.5,113.5,RU
53.5,113.5,RU
54.5,113.5,RU
55.5,113.5,RU
56.5,113.5,RU
57.5,113.5,RU
58.5,113.5,RU
59.5,113.5,RU
60.5,113.5,RU
61.5,113.5,RU
62.5,113.5,RU
63.5,113.5,RU
64.5,113.5,RU
65.5,113.5,RU
66.5,113.5,RU
67.5,113.5,RU
68.5,113.5,RU
69.5,113.5,RU
70.5,113.5,RU
71.5,113.5,RU
72.5,113.5,RU
73.5,113.5,RU
74.5,113.5,
75.5,113.5,RU
76.5,113.5,
-89.5,114.5,
-88.5,114.5,
-87.5,114.5,
-86.5,114.5,
-85.5,114.5,
-84.5,114.5,
-83.5,114.5,
-82.5,114.5,
-81.5,114.5,
-80.5,114.5,
-79.5,114.5,
-78.5,114.5,
-77.5,114.5,
-76.5,114.5,
-75.5,114.5,
-74.5,114.5,
-73.5,114.5,
-72.5,114.5,
-71.5,114.5,
-70.5,114.5,
-69.5,114.5,
-68.5,114.5,
-67.5,114.5,
-66.5,114.5,
-29.5,114.5,
-28.5,114.5,
-27.5,114.5,AU
-26.5,114.5,AU
-25.5,114.5,AU
-24.5,114.5,AU
-23.5,114.5,AU
-22.5,114.5,AU
-21.5,114.5,
-8.5,114.5,
-7.5,114.5,
-3.5,114.5,ID
-2.5,114.5,ID
-1.5,114.5,ID
-0.5,114.5,ID
0.5,114.5,ID
1.5,114.5,MY
2.5,114.5,MY
3.5,114.5,MY
4.5,114.5,BN
22.5,114.5,CN
23.5,114.5,CN
24.5,114.5,CN
25.5,114.5,CN
26.5,114.5,CN
27.5,114.5,CN
28.5,114.5,CN
29.5,114.5,CN
30.5,114.5,CN
31.5,114.5,CN
32.5,114.5,CN
33.5,114.5,CN
34.5,114.5,CN
35.5,114.5,CN
36.5,114.5,CN
37.5,114.5,CN
38.5,114.5,CN
39.5,114.5,CN
40.5,114.5,CN
41.5,114.5,CN
42.5,114.5,CN
43.5,114.5,CN
44.5,114.5,CN
45.5,114.5,MN
46.5,114.5,MN
47.5,114.5,MN
48.5,114.5,MN
49.5,114.5,MN
50.5,114.5,RU
51.5,114.5,RU
52.5,114.5,RU
53.5,114.5,RU
54.5,114.5,RU
55.5,114.5,RU
56.5,114.5,RU
57.5,114.5,RU
58.5,114.5,RU
59.5,114.5,RU
60.5,114.5,RU
61.5,114.5,RU
62.5,114.5,RU
63.5,114.5,RU
64.5,114.5,RU
65.5,114.5,RU
66.5,114.5,RU
67.5,114.5,RU
68.5,114.5,RU
69.5,114.5,RU
70.5,114.5,RU
71.5,114.5,RU
72.5,114.5,RU
73.5,114.5,RU
-89.5,115.5,
-88.5,115.5,
-87.5,115.5,
-86.5,115.5,
-85.5,115.5,
-84.5,115.5,
-83.5,115.5,
-82.5,115.5,
-81.5,115.5,
-80.5,115.5,
-79.5,115.5,
-78.5,115.5,
-77.5,115.5,
-76.5,115.5,
-75.5,115.5,
-74.5,115.5,
-73.5,115.5,
-72.5,115.5,
-71.5,115.5,
-70.5,115.5,
-69.5,115.5,
-68.5,115.5,
-67.5,115.5,
-66.5,115.5,
-34.5,115.5,
-33.5,115.5,
-32.5,115.5,
-31.5,115.5,
-30.5,115.5,AU
-29.5,115.5,AU
-28.5,115.5,AU
-27.5,115.5,AU
-26.5,115.5,AU
-25.5,115.5,AU
-24.5,115.5,AU
-23.5,115.5,AU
-22.5,115.5,AU
-21.5,115.5,AU
-8.5,115.5,ID
-3.5,115.5,ID
-2.5,115.5,ID
-1.5,115.5,ID
-0.5,115.5,ID
0.5,115.5,ID
1.5,115.5,ID
2.5,115.5,ID
3.5,115.5,MY
4.5,115.5,MY
5.5,115.5,
22.5,115.5,
23.5,115.5,CN
24.5,115.5,CN
25.5,115.5,CN
26.5,115.5,CN
27.5,115.5,CN
28.5,115.5,CN
29.5,115.5,CN
30.5,115.5,CN
31.5,115.5,CN
32.5,115.5,CN
33.5,115.5,CN
34.5,115.5,CN
35.5,115.5,CN
36.5,115.5,CN
37.5,115.5,CN
38.5,115.5,CN
39.5,115.5,CN
40.5,115.5,CN
41.5,115.5,CN
42.5,115.5,CN
43.5,115.5,CN
44.5,115.5,CN
45.5,115.5,MN
46.5,115.5,MN
47.5,115.5,MN
48.5,115.5,MN
49.5,115.5,MN
50.5,115.5,RU
51.5,115.5,RU
52.5,115.5,RU
53.5,115.5,RU
54.5,115.5,RU
55.5,115.5,RU
56.5,115.5,RU
57.5,115.5,RU
58.5,115.5,RU
59.5,115.5,RU
60.5,115.5,RU
61.5,115.5,RU
62.5,115.5,RU
63.5,115.5,RU
64.5,115.5,RU
65.5,115.5,RU
66.5,115.5,RU
67.5,115.5,RU
68.5,115.5,RU
69.5,115.5,RU
70.5,115.5,RU
71.5,115.5,RU
72.5,115.5,RU
73.5,115.5,RU
-89.5,116.5,
-88.5,116.5,
-87.5,116.5,
-86.5,116.5,
-85.5,116.5,
-84.5,116.5,
-83.5,116.5,
-82.5,116.5,
-81.5,116.5,
-80.5,116.5,
-79.5,116.5,
-78.5,116.5,
-77.5,116.5,
-76.5,116.5,
-75.5,116.5,
-74.5,116.5,
-73.5,116.5,
-72.5,116.5,
-71.5,116.5,
-70.5,116.5,
-69.5,116.5,
-68.5,116.5,
-67.5,116.5,
-66.5,116.5,
-34.5,116.5,AU
-33.5,116.5,AU
-32.5,116.5,AU
-31.5,116.5,AU
-30.5,116.5,AU
-29.5,116.5,AU
-28.5,116.5,AU
-27.5,116.5,AU
-26.5,116.5,AU
-25.5,116.5,AU
-24.5,116.5,AU
-23.5,116.5,AU
-22.5,116.5,AU
-21.5,116.5,AU
-20.5,116.5,
-8.5,116.5,ID
-3.5,116.5,
-2.5,116.5,ID
-1.5,116.5,ID
-0.5,116.5,ID
0.5,116.5,ID
1.5,116.5,ID
2.5,116.5,ID
3.5,116.5,ID
4.5,116.5,MY
5.5,116.5,MY
6.5,116.5,
23.5,116.5,CN
24.5,116.5,CN
25.5,116.5,CN
26.5,116.5,CN
27.5,116.5,CN
28.5,116.5,CN
29.5,116.5,CN
30.5,116.5,CN
31.5,116.5,CN
32.5,116.5,CN
33.5,116.5,CN
34.5,116.5,CN
35.5,116.5,CN
36.5,116.5,CN
37.5,116.5,CN
38.5,116.5,CN
39.5,116.5,CN
40.5,116.5,CN
41.5,116.5,CN
42.5,116.5,CN
43.5,116.5,CN
44.5,116.5,CN
45.5,116.5,CN
46.5,116.5,MN
47.5,116.5,MN
48.5,116.5,CN
49.5,116.5,CN
50.5,116.5,RU
51.5,116.5,RU
52.5,116.5,RU
53.5,116.5,RU
54.5,116.5,RU
55.5,116.5,RU
56.5,116.5,RU
57.5,116.5,RU
58.5,116.5,RU
59.5,116.5,RU
60.5,116.5,RU
61.5,116.5,RU
62.5,116.5,RU
63.5,116.5,RU
64.5,116.5,RU
65.5,116.5,RU
66.5,116.5,RU
67.5,116.5,RU
68.5,116.5,RU
69.5,116.5,RU
70.5,116.5,RU
71.5,116.5,RU
72.5,116.5,RU
73.5,116.5,RU
-89.5,117.5,
-88.5,117.5,
-87.5,117.5,
-86.5,117.5,
-85.5,117.5,
-84.5,117.5,
-83.5,117.5,
-82.5,117.5,
-81.5,117.5,
-80.5,117.5,
-79.5,117.5,
-78.5,117.5,
-77.5,117.5,
-76.5,117.5,
-75.5,117.5,
-74.5,117.5,
-73.5,117.5,
-72.5,117.5,
-71.5,117.5,
-70.5,117.5,
-69.5,117.5,
-68.5,117.5,
-67.5,117.5,
-66.5,117.5,
-35.5,117.5,
-34.5,117.5,AU
-33.5,117.5,AU
-32.5,117.5,AU
-31.5,117.5,AU
-30.5,117.5,AU
-29.5,117.5,AU
-28.5,117.5,AU
-27.5,117.5,AU
-26.5,117.5,AU
-25.5,117.5,AU
-24.5,117.5,AU
-23.5,117.5,AU
-22.5,117.5,AU
-21.5,117.5,AU
-20.5,117.5,
-8.5,117.5,ID
-0.5,117.5,ID
0.5,117.5,ID
1.5,117.5,ID
2.5,117.5,ID
3.5,117.5,
4.5,117.5,MY
5.5,117.5,MY
6.5,117.5,MY
8.5,117.5,
9.5,117.5,
23.5,117.5,
24.5,117.5,CN
25.5,117.5,CN
26.5,117.5,CN
27.5,117.5,CN
28.5,117.5,CN
29.5,117.5,CN
30.5,117.5,CN
31.5,117.5,CN
32.5,117.5,CN
33.5,117.5,CN
34.5,117.5,CN
35.5,117.5,CN
36.5,117.5,CN
37.5,117.5,CN
38.5,117.5,CN
39.5,117.5,CN
40.5,117.5,CN
41.5,117.5,CN
42.5,117.5,CN
43.5,117.5,CN
44.5,117.5,CN
45.5,117.5,CN
46.5,117.5,CN
47.5,117.5,MN
48.5,117.5,CN
49.5,117.5,CN
50.5,117.5,RU
51.5,117.5,RU
52.5,117.5,RU
53.5,117.5,RU
54.5,117.5,RU
55.5,117.5,RU
56.5,117.5,RU
57.5,117.5,RU
58.5,117.5,RU
59.5,117.5,RU
60.5,117.5,RU
61.5,117.5,RU
62.5,117.5,RU
63.5,117.5,RU
64.5,117.5,RU
65.5,117.5,RU
66.5,117.5,RU
67.5,117.5,RU
68.5,117.5,RU
69.5,117.5,RU
70.5,117.5,RU
71.5,117.5,RU
72.5,117.5,RU
73.5,117.5,RU
-89.5,118.5,
-88.5,118.5,
-87.5,118.5,
-86.5,118.5,
-85.5,118.5,
-84.5,118.5,
-83.5,118.5,
-82.5,118.5,
-81.5,118.5,
-80.5,118.5,
-79.5,118.5,
-78.5,118.5,
-77.5,118.5,
-76.5,118.5,
-75.5,118.5,
-74.5,118.5,
-73.5,118.5,
-72.5,118.5,
-71.5,118.5,
-70.5,118.5,
-69.5,118.5,
-68.5,118.5,
-67.5,118.5,
-66.5,118.5,
-34.5,118.5,AU
-33.5,118.5,AU
-32.5,118.5,AU
-31.5,118.5,AU
-30.5,118.5,AU
-29.5,118.5,AU
-28.5,118.5,AU
-27.5,118.5,AU
-26.5,118.5,AU
-25.5,118.5,AU
-24.5,118.5,AU
-23.5,118.5,AU
-22.5,118.5,AU
-21.5,118.5,AU
-20.5,118.5,AU
-8.5,118.5,ID
-3.5,118.5,
-2.5,118.5,
0.5,118.5,
1.5,118.5,
4.5,118.5,MY
5.5,118.5,MY
9.5,118.5,PH
10.5,118.5,
24.5,118.5,
25.5,118.5,CN
26.5,118.5,CN
27.5,118.5,CN
28.5,118.5,CN
29.5,118.5,CN
30.5,118.5,CN
31.5,118.5,CN
32.5,118.5,CN
33.5,118.5,CN
34.5,118.5,CN
35.5,118.5,CN
36.5,118.5,CN
37.5,118.5,CN
38.5,118.5,
39.5,118.5,CN
40.5,118.5,CN
41.5,118.5,CN
42.5,118.5,CN
43.5,118.5,CN
44.5,118.5,CN
45.5,118.5,CN
46.5,118.5,CN
47.5,118.5,MN
48.5,118.5,CN
49.5,118.5,CN
50.5,118.5,RU
51.5,118.5,RU
52.5,118.5,RU
53.5,118.5,RU
54.5,118.5,RU
55.5,118.5,RU
56.5,118.5,RU
57.5,118.5,RU
58.5,118.5,RU
59.5,118.5,RU
60.5,118.5,RU
61.5,118.5,RU
62.5,118.5,RU
63.5,118.5,RU
64.5,118.5,RU
65.5,118.5,RU
66.5,118.5,RU
67.5,118.5,RU
68.5,118.5,RU
69.5,118.5,RU
70.5,118.5,RU
71.5,118.5,RU
72.5,118.5,RU
73.5,118.5,RU
-89.5,119.5,
-88.5,119.5,
-87.5,119.5,
-86.5,119.5,
-85.5,119.5,
-84.5,119.5,
-83.5,119.5,
-82.5,119.5,
-81.5,119.5,
-80.5,119.5,
-79.5,119.5,
-78.5,119.5,
-77.5,119.5,
-76.5,119.5,
-75.5,119.5,
-74.5,119.5,
-73.5,119.5,
-72.5,119.5,
-71.5,119.5,
-70.5,119.5,
-69.5,119.5,
-68.5,119.5,
-67.5,119.5,
-66.5,119.5,
-34.5,119.5,
-33.5,119.5,AU
-32.5,119.5,AU
-31.5,119.5,AU
-30.5,119.5,AU
-29.5,119.5,AU
-28.5,119.5,AU
-27.5,119.5,AU
-26.5,119.5,AU
-25.5,119.5,AU
-24.5,119.5,AU
-23.5,119.5,AU
-22.5,119.5,AU
-21.5,119.5,AU
-20.5,119.5,AU
-9.5,119.5,ID
-8.5,119.5,ID
-5.5,119.5,ID
-4.5,119.5,
-3.5,119.5,ID
-2.5,119.5,ID
-1.5,119.5,ID
-0.5,119.5,
0.5,119.5,
5.5,119.5,
10.5,119.5,PH
11.5,119.5,
15.5,119.5,
16.5,119.5,
25.5,119.5,CN
26.5,119.5,CN
27.5,119.5,CN
28.5,119.5,CN
29.5,119.5,CN
30.5,119.5,CN
31.5,119.5,CN
32.5,119.5,CN
33.5,119.5,CN
34.5,119.5,CN
35.5,119.5,CN
36.5,119.5,CN
37.5,119.5,
39.5,119.5,
40.5,119.5,CN
41.5,119.5,CN
42.5,119.5,CN
43.5,119.5,CN
44.5,119.5,CN
45.5,119.5,CN
46.5,119.5,CN
47.5,119.5,CN
48.5,119.5,CN
49.5,119.5,CN
50.5,119.5,CN
51.5,119.5,RU
52.5,119.5,RU
53.5,119.5,RU
54.5,119.5,RU
55.5,119.5,RU
56.5,119.5,RU
57.5,119.5,RU
58.5,119.5,RU
59.5,119.5,RU
60.5,119.5,RU
61.5,119.5,RU
62.5,119.5,RU
63.5,119.5,RU
64.5,119.5,RU
65.5,119.5,RU
66.5,119.5,RU
67.5,119.5,RU
68.5,119.5,RU
69.5,119.5,RU
70.5,119.5,RU
71.5,119.5,RU
72.5,119.5,RU
73.5,119.5,
-89.5,120.5,
-88.5,120.5,
-87.5,120.5,
-86.5,120.5,
-85.5,120.5,
-84.5,120.5,
-83.5,120.5,
-82.5,120.5,
-81.5,120.5,
-80.5,120.5,
-79.5,120.5,
-78.5,120.5,
-77.5,120.5,
-76.5,120.5,
-75.5,120.5,
-74.5,120.5,
-73.5,120.5,
-72.5,120.5,
-71.5,120.5,
-70.5,120.5,
-69.5,120.5,
-68.5,120.5,
-67.5,120.5,
-66.5,120.5,
-33.5,120.5,AU
-32.5,120.5,AU
-31.5,120.5,AU
-30.5,120.5,AU
-29.5,120.5,AU
-28.5,120.5,AU
-27.5,120.5,AU
-26.5,120.5,AU
-25.5,120.5,AU
-24.5,120.5,AU
-23.5,120.5,AU
-22.5,120.5,AU
-21.5,120.5,AU
-20.5,120.5,AU
-19.5,120.5,
-10.5,120.5,
-9.5,120.5,
-8.5,120.5,ID
-5.5,120.5,
-4.5,120.5,
-3.5,120.5,
-2.5,120.5,ID
-1.5,120.5,ID
-0.5,120.5,
0.5,120.5,
1.5,120.5,
12.5,120.5,
13.5,120.5,PH
14.5,120.5,PH
15.5,120.5,PH
16.5,120.5,PH
17.5,120.5,PH
18.5,120.5,
22.5,120.5,TW
23.5,120.5,TW
24.5,120.5,
27.5,120.5,CN
28.5,120.5,CN
29.5,120.5,CN
30.5,120.5,CN
31.5,120.5,CN
32.5,120.5,CN
33.5,120.5,CN
34.5,120.5,
36.5,120.5,CN
37.5,120.5,CN
40.5,120.5,CN
41.5,120.5,CN
42.5,120.5,CN
43.5,120.5,CN
44.5,120.5,CN
45.5,120.5,CN
46.5,120.5,CN
47.5,120.5,CN
48.5,120.5,CN
49.5,120.5,CN
50.5,120.5,CN
51.5,120.5,CN
52.5,120.5,RU
53.5,120.5,RU
54.5,120.5,RU
55.5,120.5,RU
56.5,120.5,RU
57.5,120.5,RU
58.5,120.5,RU
59.5,120.5,RU
60.5,120.5,RU
61.5,120.5,RU
62.5,120.5,RU
63.5,120.5,RU
64.5,120.5,RU
65.5,120.5,RU
66.5,120.5,RU
67.5,120.5,RU
68.5,120.5,RU
69.5,120.5,RU
70.5,120.5,RU
71.5,120.5,RU
72.5,120.5,RU
-89.5,121.5,
-88.5,121.5,
-87.5,121.5,
-86.5,121.5,
-85.5,121.5,
-84.5,121.5,
-83.5,121.5,
-82.5,121.5,
-81.5,121.5,
-80.5,121.5,
-79.5,121.5,
-78.5,121.5,
-77.5,121.5,
-76.5,121.5,
-75.5,121.5,
-74.5,121.5,
-73.5,121.5,
-72.5,121.5,
-71.5,121.5,
-70.5,121.5,
-69.5,121.5,
-68.5,121.5,
-67.5,121.5,
-66.5,121.5,
-65.5,121.5,
-33.5,121.5,AU
-32.5,121.5,AU
-31.5,121.5,AU
-30.5,121.5,AU
-29.5,121.5,AU
-28.5,121.5,AU
-27.5,121.5,AU
-26.5,121.5,AU
-25.5,121.5,AU
-24.5,121.5,AU
-23.5,121.5,AU
-22.5,121.5,AU
-21.5,121.5,AU
-20.5,121.5,AU
-19.5,121.5,AU
-18.5,121.5,
-8.5,121.5,
-5.5,121.5,
-4.5,121.5,ID
-3.5,121.5,ID
-2.5,121.5,ID
-1.5,121.5,ID
-0.5,121.5,
0.5,121.5,ID
1.5,121.5,
6.5,121.5,
12.5,121.5,
13.5,121.5,
14.5,121.5,PH
15.5,121.5,
16.5,121.5,PH
17.5,121.5,PH
18.5,121.5,
22.5,121.5,
23.5,121.5,
24.5,121.5,TW
25.5,121.5,
28.5,121.5,CN
29.5,121.5,
30.5,121.5,
31.5,121.5,
32.5,121.5,
36.5,121.5,
37.5,121.5,
38.5,121.5,
39.5,121.5,CN
40.5,121.5,
41.5,121.5,CN
42.5,121.5,CN
43.5,121.5,CN
44.5,121.5,CN
45.5,121.5,CN
46.5,121.5,CN
47.5,121.5,CN
48.5,121.5,CN
49.5,121.5,CN
50.5,121.5,CN
51.5,121.5,CN
52.5,121.5,CN
53.5,121.5,RU
54.5,121.5,RU
55.5,121.5,RU
56.5,121.5,RU
57.5,121.5,RU
58.5,121.5,RU
59.5,121.5,RU
60.5,121.5,RU
61.5,121.5,RU
62.5,121.5,RU
63.5,121.5,RU
64.5,121.5,RU
65.5,121.5,RU
66.5,121.5,RU
67.5,121.5,RU
68.5,121.5,RU
69.5,121.5,RU
70.5,121.5,RU
71.5,121.5,RU
72.5,121.5,RU
-89.5,122.5,
-88.5,122.5,
-87.5,122.5,
-86.5,122.5,
-85.5,122.5,
-84.5,122.5,
-83.5,122.5,
-82.5,122.5,
-81.5,122.5,
-80.5,122.5,
-79.5,122.5,
-78.5,122.5,
-77.5,122.5,
-76.5,122.5,
-75.5,122.5,
-74.5,122.5,
-73.5,122.5,
-72.5,122.5,
-71.5,122.5,
-70.5,122.5,
-69.5,122.5,
-68.5,122.5,
-67.5,122.5,
-66.5,122.5,
-33.5,122.5,AU
-32.5,122.5,AU
-31.5,122.5,AU
-30.5,122.5,AU
-29.5,122.5,AU
-28.5,122.5,AU
-27.5,122.5,AU
-26.5,122.5,AU
-25.5,122.5,AU
-24.5,122.5,AU
-23.5,122.5,AU
-22.5,122.5,AU
-21.5,122.5,AU
-20.5,122.5,AU
-19.5,122.5,AU
-18.5,122.5,AU
-17.5,122.5,AU
-16.5,122.5,
-8.5,122.5,ID
-5.5,122.5,
-4.5,122.5,
-3.5,122.5,
-2.5,122.5,
-1.5,122.5,
-0.5,122.5,
0.5,122.5,ID
6.5,122.5,
7.5,122.5,
8.5,122.5,
9.5,122.5,
10.5,122.5,PH
11.5,122.5,PH
12.5,122.5,
13.5,122.5,PH
14.5,122.5,
16.5,122.5,
17.5,122.5,
18.5,122.5,
36.5,122.5,
37.5,122.5,
39.5,122.5,CN
40.5,122.5,CN
41.5,122.5,CN
42.5,122.5,CN
43.5,122.5,CN
44.5,122.5,CN
45.5,122.5,CN
46.5,122.5,CN
47.5,122.5,CN
48.5,122.5,CN
49.5,122.5,CN
50.5,122.5,CN
51.5,122.5,CN
52.5,122.5,CN
53.5,122.5,RU
54.5,122.5,RU
55.5,122.5,RU
56.5,122.5,RU
57.5,122.5,RU
58.5,122.5,RU
59.5,122.5,RU
60.5,122.5,RU
61.5,122.5,RU
62.5,122.5,RU
63.5,122.5,RU
64.5,122.5,RU
65.5,122.5,RU
66.5,122.5,RU
67.5,122.5,RU
68.5,122.5,RU
69.5,122.5,RU
70.5,122.5,RU
71.5,122.5,RU
72.5,122.5,RU
-89.5,123.5,
-88.5,123.5,
-87.5,123.5,
-86.5,123.5,
-85.5,123.5,
-84.5,123.5,
-83.5,123.5,
-82.5,123.5,
-81.5,123.5,
-80.5,123.5,
-79.5,123.5,
-78.5,123.5,
-77.5,123.5,
-76.5,123.5,
-75.5,123.5,
-74.5,123.5,
-73.5,123.5,
-72.5,123.5,
-71.5,123.5,
-70.5,123.5,
-69.5,123.5,
-68.5,123.5,
-67.5,123.5,
-66.5,123.5,
-33.5,123.5,AU
-32.5,123.5,AU
-31.5,123.5,AU
-30.5,123.5,AU
-29.5,123.5,AU
-28.5,123.5,AU
-27.5,123.5,AU
-26.5,123.5,AU
-25.5,123.5,AU
-24.5,123.5,AU
-23.5,123.5,AU
-22.5,123.5,AU
-21.5,123.5,AU
-20.5,123.5,AU
-19.5,123.5,AU
-18.5,123.5,AU
-17.5,123.5,AU
-16.5,123.5,AU
-10.5,123.5,
-9.5,123.5,
-8.5,123.5,ID
-5.5,123.5,
-4.5,123.5,
-1.5,123.5,
-0.5,123.5,
0.5,123.5,ID
7.5,123.5,
8.5,123.5,PH
9.5,123.5,
10.5,123.5,
11.5,123.5,
12.5,123.5,
13.5,123.5,PH
39.5,123.5,
40.5,123.5,CN
41.5,123.5,CN
42.5,123.5,CN
43.5,123.5,CN
44.5,123.5,CN
45.5,123.5,CN
46.5,123.5,CN
47.5,123.5,CN
48.5,123.5,CN
49.5,123.5,CN
50.5,123.5,CN
51.5,123.5,CN
52.5,123.5,CN
53.5,123.5,CN
54.5,123.5,RU
55.5,123.5,RU
56.5,123.5,RU
57.5,123.5,RU
58.5,123.5,RU
59.5,123.5,RU
60.5,123.5,RU
61.5,123.5,RU
62.5,123.5,RU
63.5,123.5,RU
64.5,123.5,RU
65.5,123.5,RU
66.5,123.5,RU
67.5,123.5,RU
68.5,123.5,RU
69.5,123.5,RU
70.5,123.5,RU
71.5,123.5,RU
72.5,123.5,RU
73.5,123.5,RU
-89.5,124.5,
-88.5,124.5,
-87.5,124.5,
-86.5,124.5,
-85.5,124.5,
-84.5,124.5,
-83.5,124.5,
-82.5,124.5,
-81.5,124.5,
-80.5,124.5,
-79.5,124.5,
-78.5,124.5,
-77.5,124.5,
-76.5,124.5,
-75.5,124.5,
-74.5,124.5,
-73.5,124.5,
-72.5,124.5,
-71.5,124.5,
-70.5,124.5,
-69.5,124.5,
-68.5,124.5,
-67.5,124.5,
-66.5,124.5,
-32.5,124.5,AU
-31.5,124.5,AU
-30.5,124.5,AU
-29.5,124.5,AU
-28.5,124.5,AU
-27.5,124.5,AU
-26.5,124.5,AU
-25.5,124.5,AU
-24.5,124.5,AU
-23.5,124.5,AU
-22.5,124.5,AU
-21.5,124.5,AU
-20.5,124.5,AU
-19.5,124.5,AU
-18.5,124.5,AU
-17.5,124.5,AU
-16.5,124.5,AU
-15.5,124.5,AU
-10.5,124.5,
-9.5,124.5,ID
-8.5,124.5,
-1.5,124.5,
0.5,124.5,
1.5,124.5,
6.5,124.5,PH
7.5,124.5,PH
8.5,124.5,PH
9.5,124.5,
10.5,124.5,
11.5,124.5,PH
12.5,124.5,PH
13.5,124.5,
38.5,124.5,
39.5,124.5,
40.5,124.5,CN
41.5,124.5,CN
42.5,124.5,CN
43.5,124.5,CN
44.5,124.5,CN
45.5,124.5,CN
46.5,124.5,CN
47.5,124.5,CN
48.5,124.5,CN
49.5,124.5,CN
50.5,124.5,CN
51.5,124.5,CN
52.5,124.5,CN
53.5,124.5,RU
54.5,124.5,RU
55.5,124.5,RU
56.5,124.5,RU
57.5,124.5,RU
58.5,124.5,RU
59.5,124.5,RU
60.5,124.5,RU
61.5,124.5,RU
62.5,124.5,RU
63.5,124.5,RU
64.5,124.5,RU
65.5,124.5,RU
66.5,124.5,RU
67.5,124.5,RU
68.5,124.5,RU
69.5,124.5,RU
70.5,124.5,RU
71.5,124.5,RU
72.5,124.5,RU
73.5,124.5,RU
-89.5,125.5,
-88.5,125.5,
-87.5,125.5,
-86.5,125.5,
-85.5,125.5,
-84.5,125.5,
-83.5,125.5,
-82.5,125.5,
-81.5,125.5,
-80.5,125.5,
-79.5,125.5,
-78.5,125.5,
-77.5,125.5,
